Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
CPBI,Central Plains Bancshares Inc,Financial,Banks - Regional,USA,63280000.0,6.69,14.93,0.0051,539.0
CPHC,Canterbury Park Holding Corp,Consumer Cyclical,Resorts & Casinos,USA,86790000.0,105.65,17.2,0.0118,2279.0
CPIX,Cumberland Pharmaceuticals Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,87670000.0,,5.86,0.0335,12857.0
CPSS,"Consumer Portfolio Service, Inc",Financial,Credit Services,USA,217760000.0,12.69,10.1,0.01,30674.0
CRAQU,Cal Redwood Acquisition Corp,Financial,Shell Companies,USA,238260000.0,,10.07,0.001,7266.0
CRBP,Corbus Pharmaceuticals Holdings Inc,Healthcare,Biotechnology,USA,112210000.0,,9.17,0.0223,118603.0
CRBU,Caribou Biosciences Inc,Healthcare,Biotechnology,USA,107890000.0,,1.16,-0.0169,881773.0
CRDF,Cardiff Oncology Inc,Healthcare,Biotechnology,USA,252130000.0,,3.79,-0.0194,866299.0
CRDL,Cardiol Therapeutics Inc,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,119020000.0,,1.44,0.0286,289726.0
CRGO,Freightos Ltd,Industrials,Integrated Freight & Logistics,Israel,111600000.0,,2.23,-0.0176,100318.0
CRGX,CARGO Therapeutics Inc,Healthcare,Biotechnology,USA,206590000.0,,4.48,-0.0022,391836.0
CRML,Critical Metals Corp,Basic Materials,Other Industrial Metals & Mining,United Kingdom,158750000.0,,1.61,0.1418,2531894.0
CRNT,Ceragon Networks Ltd,Technology,Communication Equipment,Israel,209660000.0,9.2,2.36,-0.0167,500228.0
CRT,Cross Timbers Royalty Trust,Energy,Oil & Gas E&P,USA,60180000.0,10.08,10.03,0.0152,21851.0
CRVO,CervoMed Inc,Healthcare,Biotechnology,USA,66319999.99999999,,7.62,0.020099999999999996,50578.0
CSBR,Champions Oncology Inc,Healthcare,Biotechnology,USA,102240000.0,16.42,7.39,0.1794,256505.0
CSPI,CSP Inc,Technology,Information Technology Services,USA,118060000.0,,11.97,-0.0462,18517.0
CSTE,Caesarstone Ltd,Industrials,Building Products & Equipment,Israel,60120000.0,,1.74,-0.1168,77782.0
CTGO,Contango Ore Inc,Basic Materials,Gold,USA,257339999.99999997,,20.5,0.050199999999999995,54563.0
CTM,Castellum Inc,Technology,Information Technology Services,USA,103240000.0,,1.2,-0.1241,4550818.0
CTNM,Contineum Therapeutics Inc,Healthcare,Biotechnology,USA,119780000.0,,4.63,0.0131,115375.0
CTOR,Citius Oncology Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,105180000.0,,1.47,0.0352,331414.0
CTRN,Citi Trends Inc,Consumer Cyclical,Apparel Retail,USA,265470000.00000003,,32.07,-0.0378,79721.0
CTSO,Cytosorbents Corp,Healthcare,Medical Devices,USA,67000000.0,,1.07,-0.0183,23276.0
CULP,Culp Inc,Consumer Cyclical,Textile Manufacturing,USA,51240000.0,,4.08,0.0175,23698.0
CUPR,Cuprina Holdings (Cayman) Ltd,Healthcare,Medical Instruments & Supplies,Singapore,122050000.0,,5.69,-0.0087,4170.0
CURI,CuriosityStream Inc,Communication Services,Broadcasting,USA,293740000.0,,5.09,-0.0378,739312.0
CVRX,CVRx Inc,Healthcare,Medical Devices,USA,154480000.0,,5.93,-0.1036,301134.0
CXDO,Crexendo Inc,Communication Services,Telecom Services,USA,159670000.0,67.99,5.5,-0.0072,105186.0
CXE,MFS High Income Municipal Trust,Financial,Closed-End Fund - Debt,USA,111290000.0,6.79,3.53,0.0,108907.0
CXH,MFS Investment Grade Municipal Trust,Financial,Closed-End Fund - Debt,USA,62420000.0,8.65,7.61,0.0044,25159.0
CYBN,Cybin Inc,Healthcare,Biotechnology,Canada,182000000.0,,8.65,-0.0069,188449.0
CZNC,Citizens & Northern Corp,Financial,Banks - Regional,USA,291920000.0,10.81,18.84,-0.0011,35209.0
CZWI,Citizens Community Bancorp Inc MD,Financial,Banks - Regional,USA,142340000.0,11.26,14.25,0.0014000000000000002,21241.0
DAAQ,Digital Asset Acquisition Corp,Financial,Shell Companies,USA,234290000.0,,10.53,-0.0019,3088.0
DAO,Youdao Inc ADR,Consumer Defensive,Education & Training Services,China,273070000.0,51.11,8.73,-0.008,105242.0
DBI,Designer Brands Inc,Consumer Cyclical,Footwear & Accessories,USA,117670000.0,,2.41,-0.0623,3808309.0
DBL,DoubleLine Opportunistic Credit Fund,Financial,Closed-End Fund - Debt,USA,285680000.0,10.33,15.6,-0.0013,45512.0
DBVT,DBV Technologies ADR,Healthcare,Biotechnology,France,264920000.00000003,,9.69,0.1112,41591.0
DCGO,DocGo Inc,Healthcare,Medical Care Facilities,USA,149650000.0,,1.51,-0.0131,620110.0
DDD,3D Systems Corp,Technology,Computer Hardware,USA,237360000.0,,1.74,-0.054299999999999994,1867735.0
DENN,Denny's Corp,Consumer Cyclical,Restaurants,USA,207050000.0,12.29,4.04,-0.0265,751108.0
DERM,Journey Medical Corp,Healthcare,Drug Manufacturers - Specialty & Generic,USA,162370000.0,,6.97,0.0087,48820.0
DGXX,Digi Power X Inc,Utilities,Utilities - Independent Power Producers,USA,90580000.0,,2.45,0.055999999999999994,1677067.0
DHF,BNY Mellon High Yield Strategies Fund,Financial,Closed-End Fund - Debt,USA,184020000.0,11.5,2.53,0.0076,307766.0
DHX,DHI Group Inc,Technology,Software - Application,USA,126270000.0,,2.59,0.0078000000000000005,97811.0
DHY,Credit Suisse High Yield Bond Fund,Financial,Closed-End Fund - Debt,USA,216500000.0,5.65,2.09,0.0,390721.0
DIBS,1stdibs.com Inc,Consumer Cyclical,Internet Retail,USA,100980000.0,,2.83,-0.0139,81175.0
DIST,Distoken Acquisition Corp,Financial,Shell Companies,China,89600000.0,,28.0,0.4213,144352.0
DLHC,DLH Holdings Corp,Industrials,Specialty Business Services,USA,79560000.0,14.77,5.53,0.0128,53862.0
DLNG,Dynagas LNG Partners LP,Energy,Oil & Gas Midstream,Greece,134440000.0,2.7,3.68,0.008199999999999999,21456.0
DLTH,Duluth Holdings Inc,Consumer Cyclical,Apparel Retail,USA,72910000.0,,1.94,-0.03,59662.0
DMA,Destra Multi-Alternative Fund,Financial,Closed-End Fund - Equity,USA,77980000.0,8.79,8.7,-0.0034000000000000002,4798.0
DMAA,Drugs Made In America Acquisition Corp,Financial,Shell Companies,USA,236980000.0,360.64,10.17,0.0,2226.0
DMAC,DiaMedica Therapeutics Inc,Healthcare,Biotechnology,USA,167250000.0,,3.9,-0.0323,85686.0
DMB,BNY Mellon Municipal Bond Infrastructure Fund Inc,Financial,Closed-End Fund - Debt,USA,185160000.0,24.54,10.06,-0.002,127246.0
DMF,BNY Mellon Municipal Income Inc,Financial,Closed-End Fund - Debt,USA,143850000.0,,6.93,0.0043,85394.0
DMO,Western Asset Mortgage Opportunity Fund Inc,Financial,Closed-End Fund - Debt,USA,134930000.0,7.85,11.85,0.0009,54722.0
DMRC,Digimarc Corporation,Technology,Software - Application,USA,285990000.0,,13.27,-0.0134,135366.0
DMYY,dMY Squared Technology Group Inc,Financial,Shell Companies,USA,57130000.0,,14.58,-0.0075,23938.0
DOMH,Dominari Holdings Inc,Financial,Capital Markets,USA,77020000.0,,5.26,0.0038,88544.0
DOUG,Douglas Elliman Inc,Real Estate,Real Estate Services,USA,257339999.99999997,,2.9,0.0943,620844.0
DOYU,DouYu International Holdings Ltd ADR,Communication Services,Internet Content & Information,China,198580000.0,,6.58,-0.0045000000000000005,26302.0
DRTS,Alpha Tau Medical Ltd,Healthcare,Biotechnology,Israel,260029999.99999997,,3.07,0.0,16959.0
DRUG,Bright Minds Biosciences Inc,Healthcare,Biotechnology,USA,200930000.0,,28.38,0.0227,7857.0
DSGN,Design Therapeutics Inc,Healthcare,Biotechnology,USA,221970000.0,,3.91,0.0026,39687.0
DSM,BNY Mellon Strategic Municipal Bond Fund Inc,Financial,Closed-End Fund - Debt,USA,276800000.0,8.48,5.6,-0.0036,133626.0
DSX,Diana Shipping Inc,Industrials,Marine Shipping,Greece,186390000.0,23.4,1.61,0.0,277324.0
DTF,DTF Tax-Free Income 2028 Term Fund Inc,Financial,Closed-End Fund - Debt,USA,79050000.0,18.74,11.24,0.0031,5988.0
DTI,Drilling Tools International Corporation,Energy,Oil & Gas Equipment & Services,USA,111050000.0,,3.12,-0.0545,48484.0
DTIL,Precision Biosciences Inc,Healthcare,Biotechnology,USA,55780000.0,,5.03,-0.0079,35622.0
DTSQ,DT Cloud Star Acquisition Corp,Financial,Shell Companies,USA,92560000.0,50.46,10.4,0.0,0.0
DUO,Fangdd Network Group Ltd,Real Estate,Real Estate Services,China,95150000.0,50.67,2.66,0.07690000000000001,298546.0
DUOT,Duos Technologies Group Inc,Technology,Software - Application,USA,92760000.0,,7.96,-0.0421,42445.0
DVLT,Datavault AI Inc,Technology,Software - Infrastructure,USA,55970000.0,,0.83,-0.008199999999999999,523589.0
DXLG,Destination XL Group Inc,Consumer Cyclical,Apparel Retail,USA,60820000.0,,1.13,-0.0259,151910.0
DYCQ,DT Cloud Acquisition Corp,Financial,Shell Companies,United Kingdom,72510000.0,35.8,10.71,-0.0009,175.0
DYNX,Dynamix Corp,Financial,Shell Companies,USA,257339999.99999997,,10.08,-0.0054,20.0
EARN,Ellington Credit Co,Financial,Asset Management,USA,216710000.0,,5.77,0.006999999999999999,238337.0
EB,Eventbrite Inc,Communication Services,Internet Content & Information,USA,234930000.0,,2.45,-0.0239,282161.0
EBMT,Eagle Bancorp Montana Inc,Financial,Banks - Regional,USA,131930000.0,11.71,16.59,-0.0113,20824.0
ECBK,ECB Bancorp Inc,Financial,Banks - Regional,USA,137130000.0,27.18,15.19,0.002,12450.0
ECF,Ellsworth Growth and Income Fund Ltd,Financial,Closed-End Fund - Equity,USA,136010000.0,5.29,9.94,-0.018799999999999997,33668.0
EDAP,EDAP TMS S.A. ADR,Healthcare,Medical Distribution,France,66180000.00000001,,1.77,-0.011200000000000002,4881.0
EDF,Virtus Stone Harbor Emerging Markets Income Fund,Financial,Closed-End Fund - Foreign,USA,154120000.0,4.17,5.04,-0.0079,141542.0
EDHL,Everbright Digital Holding Ltd,Communication Services,Advertising Agencies,Hong Kong,133300000.00000001,34.97,5.0,-0.0196,146870.0
EDIT,Editas Medicine Inc,Healthcare,Biotechnology,USA,182500000.0,,2.18,0.0739,3145238.0
EEA,European Equity Fund Inc,Financial,Closed-End Fund - Foreign,USA,67800000.0,,10.08,0.005,22124.0
EFSI,"Eagle Financial Services, Inc",Financial,Banks - Regional,USA,162270000.0,14.53,30.17,0.0017000000000000001,14037.0
EGAN,eGain Corp,Technology,Software - Application,USA,167110000.0,62.73,6.11,0.02,39865.0
EGHAU,EGH Acquisition Corp,Financial,Shell Companies,USA,157480000.0,,10.16,0.001,33040.0
EGHT,8X8 Inc,Technology,Software - Application,USA,243410000.0,,1.81,0.0,1902938.0
EHI,Western Asset Global High Income Fund Inc,Financial,Closed-End Fund - Debt,USA,195740000.0,7.1,6.46,0.0031,82162.0
EHTH,eHealth Inc,Financial,Insurance Brokers,USA,128280000.0,,4.23,-0.0342,156478.0
EIC,Eagle Point Income Company Inc,Financial,Closed-End Fund - Debt,USA,278040000.0,4.68,13.15,-0.0098,334125.0
ELA,Envela Corp,Consumer Cyclical,Luxury Goods,USA,155190000.0,21.2,5.97,-0.0083,25359.0
ELDN,Eledon Pharmaceuticals Inc,Healthcare,Biotechnology,USA,179650000.0,,3.0,0.0,120014.0
ELLO,Ellomay Capital Ltd,Utilities,Utilities - Renewable,Israel,185950000.0,,14.47,0.0388,610.0
ELMD,Electromed Inc,Healthcare,Medical Devices,USA,167800000.0,25.08,20.01,-0.002,39298.0
ELPW,Elong Power Holding Ltd,Industrials,Electrical Equipment & Parts,China,51520000.0,5.12,1.11,-0.0348,215823.0
ELTK,Eltek Ltd,Technology,Electronic Components,Israel,67410000.0,19.46,10.04,0.0172,2785.0
ELTX,Elicio Therapeutics Inc,Healthcare,Biotechnology,USA,128300000.00000001,,8.02,0.010700000000000001,25355.0
ELUT,Elutia Inc,Healthcare,Medical Devices,USA,77710000.0,,1.89,-0.059699999999999996,8634.0
ELVA,"Electrovaya, Inc",Industrials,Electrical Equipment & Parts,Canada,142390000.0,,3.55,-0.022000000000000002,68791.0
EM,Smart Share Global Ltd ADR,Consumer Cyclical,Personal Services,China,238400000.0,,1.1,0.0194,4963.0
EMCG,Embrace Change Acquisition Corp,Financial,Shell Companies,USA,54170000.0,75.86,12.1,0.0,1.0
EMF,Templeton Emerging Markets Fund,Financial,Closed-End Fund - Foreign,USA,213960000.0,7.26,14.23,0.0032,2101.0
EML,Eastern Co,Industrials,Tools & Accessories,USA,145310000.0,10.1,23.64,0.0017000000000000001,5944.0
EMX,EMX Royalty Corp,Basic Materials,Other Industrial Metals & Mining,Canada,264600000.00000003,,2.45,0.0166,402879.0
ENGN,enGene Holdings Inc,Healthcare,Biotechnology,Canada,165980000.0,,3.25,0.009300000000000001,187515.0
ENTA,Enanta Pharmaceuticals Inc,Healthcare,Biotechnology,USA,158400000.0,,7.41,-0.0679,278069.0
ENTX,Entera Bio Ltd,Healthcare,Biotechnology,Israel,95000000.0,,2.09,-0.0048,11512.0
ENX,Eaton Vance New York Municipal Bond Fund,Financial,Closed-End Fund - Debt,USA,164710000.0,,9.17,0.0033,96045.0
EOD,Allspring Global Dividend Opportunity Fund,Financial,Closed-End Fund - Equity,USA,227390000.0,3.67,5.28,-0.0168,135121.0
EOT,Eaton Vance National Municipal Opportunities Trust,Financial,Closed-End Fund - Debt,USA,254370000.0,52.52,16.28,0.0025,38414.0
EP,Empire Petroleum Corporation,Energy,Oil & Gas E&P,USA,172640000.0,,5.12,-0.043,20053.0
EPIX,Essa Pharma Inc,Healthcare,Biotechnology,Canada,75460000.0,,1.7,0.0059,46764.0
EPM,Evolution Petroleum Corporation,Energy,Oil & Gas E&P,USA,178060000.0,,5.19,0.0039000000000000003,208174.0
EPRX,Eupraxia Pharmaceuticals Inc,Healthcare,Biotechnology,Canada,139280000.0,,3.88,-0.0109,13527.0
EPSM,Epsium Enterprise Ltd,Consumer Defensive,Beverages - Wineries & Distilleries,USA,271350000.0,,20.19,0.0472,172149.0
EPSN,Epsilon Energy Ltd,Energy,Oil & Gas E&P,USA,176800000.0,40.03,8.03,0.005,132717.0
ERC,Allspring Multi-Sector Income Fund,Financial,Closed-End Fund - Debt,USA,262160000.00000003,6.87,9.35,-0.0027,83011.0
ERH,Allspring Utilities and High Income Fund,Financial,Closed-End Fund - Equity,USA,101220000.0,4.05,11.38,0.006,7468.0
ESCA,"Escalade, Inc",Consumer Cyclical,Leisure,USA,199080000.0,14.66,14.44,0.0194,14650.0
ESGL,ESGL Holdings Ltd,Industrials,Waste Management,Singapore,125400000.0,,3.0,0.0275,67824.0
ESOA,Energy Services of America Corp,Industrials,Engineering & Construction,USA,186730000.0,10.14,11.17,-0.0321,158836.0
ESP,Espey Manufacturing & Electronics Corp,Industrials,Electrical Equipment & Parts,USA,115370000.0,15.2,40.75,0.0007000000000000001,18650.0
ESPR,Esperion Therapeutics Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,237840000.0,,1.2,-0.0083,1657854.0
ESSA,ESSA Bancorp Inc,Financial,Banks - Regional,USA,190910000.0,12.13,18.8,-0.0011,8176.0
ETX,Eaton Vance Municipal Income 2028 Term Trust,Financial,Closed-End Fund - Debt,USA,198710000.0,29.92,18.25,-0.0011,18561.0
EUDA,Euda Health Holdings Limited,Real Estate,Real Estate Services,Singapore,125580000.0,,3.38,-0.011699999999999999,101422.0
EURK,Eureka Acquisition Corp,Financial,Shell Companies,Hong Kong,79410000.0,61.53,10.38,0.0,16.0
EVC,Entravision Communications Corp,Communication Services,Advertising Agencies,USA,204690000.0,,2.25,-0.058600000000000006,252050.0
EVF,Eaton Vance Senior Income Trust,Financial,Closed-End Fund - Debt,USA,102720000.0,10.14,5.68,0.0,47997.0
EVG,Eaton Vance Short Duration Diversified Income Fund,Financial,Closed-End Fund - Debt,USA,147750000.0,6.74,10.99,0.0043,49431.0
EVI,EVI Industries Inc,Industrials,Industrial Distribution,USA,241260000.0,38.47,18.91,0.0016,6521.0
EVM,Eaton Vance California Municipal Bond Fund,Financial,Closed-End Fund - Debt,USA,216380000.0,,8.77,0.0011,150843.0
EXFY,Expensify Inc,Technology,Software - Application,USA,217150000.0,,2.35,-0.0329,446244.0
EXOZ,eXoZymes Inc,Healthcare,Biotechnology,USA,108060000.0,,12.91,-0.0183,254.0
FACT,FACT II Acquisition Corp,Financial,Shell Companies,USA,248920000.0,184.75,10.23,0.001,21839.0
FATE,Fate Therapeutics Inc,Healthcare,Biotechnology,USA,160490000.0,,1.4,-0.0968,2168047.0
FATN,Fatpipe Inc,Technology,Software - Infrastructure,USA,118820000.0,,8.66,-0.0536,32636.0
FBIO,Fortress Biotech Inc,Healthcare,Biotechnology,USA,57960000.0,,1.96,-0.0667,482945.0
FBLA,FB Bancorp Inc,Financial,Banks - Regional,USA,221580000.0,,11.17,-0.0167,46244.0
FBRX,Forte Biosciences Inc,Healthcare,Biotechnology,USA,82550000.0,,12.54,-0.0052,4848.0
FC,Franklin Covey Co,Consumer Defensive,Education & Training Services,USA,294820000.0,17.1,22.7,0.004,62844.0
FCAP,First Capital Inc,Financial,Banks - Regional,USA,155790000.0,12.71,46.43,0.0313,6076.0
FCCO,First Community Corp,Financial,Banks - Regional,USA,178450000.0,11.7,23.23,-0.0077,21173.0
FCEL,Fuelcell Energy Inc,Industrials,Electrical Equipment & Parts,USA,144040000.0,,6.32,-0.0482,1278311.0
FCO,abrdn Global Income Fund Inc,Financial,Closed-End Fund - Debt,USA,85840000.0,9.82,6.38,0.0111,105204.0
FCT,First Trust Senior Floting Rate Income Fund II,Financial,Closed-End Fund - Debt,USA,256720000.00000003,10.74,9.88,0.003,56315.0
FDBC,"Fidelity D&D Bancorp, Inc",Financial,Banks - Regional,USA,239980000.0,11.07,41.61,-0.0012,2345.0
FDMT,4D Molecular Therapeutics Inc,Healthcare,Biotechnology,USA,208470000.0,,4.5,0.0321,311361.0
FDSB,Fifth District Bancorp Inc,Financial,Banks - Regional,USA,67820000.0,945.53,12.2,-0.0083,3277.0
FEAM,5E Advanced Materials Inc,Basic Materials,Specialty Chemicals,USA,80880000.0,,4.04,-0.053899999999999997,18755.0
FEIM,"Frequency Electronics, Inc",Technology,Communication Equipment,USA,178830000.0,7.68,18.48,-0.0075,77631.0
FENC,Fennec Pharmaceuticals Inc,Healthcare,Biotechnology,USA,229800000.0,,8.32,0.0146,84237.0
FET,Forum Energy Technologies Inc,Energy,Oil & Gas Equipment & Services,USA,235020000.0,,19.0,0.0276,67978.0
FF,Futurefuel Corp,Basic Materials,Specialty Chemicals,USA,169520000.0,,3.87,-0.0276,191624.0
FFAI,Faraday Future Intelligent Electric Inc,Consumer Cyclical,Auto Manufacturers,USA,149360000.0,,1.53,-0.1105,23291933.0
FGB,First Trust Specialty Finance & Financial Opportunities Fund,Financial,Closed-End Fund - Equity,USA,59480000.0,5.11,4.14,-0.0031,29341.0
FGBI,First Guaranty Bancshares Inc,Financial,Banks - Regional,USA,103490000.0,61.02,8.03,-0.0542,7813.0
FGMC,FG Merger II Corp,Financial,Shell Companies,USA,101380000.0,,9.84,0.0023,2068.0
FHTX,Foghorn Therapeutics Inc,Healthcare,Biotechnology,USA,253070000.0,,4.54,-0.0087,80079.0
FINW,FinWise Bancorp,Financial,Banks - Regional,USA,192940000.0,15.82,14.6,-0.0017000000000000001,13293.0
FLC,Flaherty & Crumrine Total Return Fund Inc,Financial,Closed-End Fund - Debt,USA,177030000.0,5.11,16.93,0.0070999999999999995,19216.0
FLD,Fold Holdings inc,Financial,Capital Markets,USA,230980000.0,,4.98,0.0060999999999999995,108537.0
FLL,"Full House Resorts, Inc",Consumer Cyclical,Resorts & Casinos,USA,116920000.0,,3.25,0.009300000000000001,336196.0
FLX,BingEx Ltd. ADR,Industrials,Integrated Freight & Logistics,China,182220000.0,,3.42,0.0332,228196.0
FLXS,"Flexsteel Industries, Inc",Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,161730000.0,12.07,30.67,-0.0304,17163.0
FLYX,flyExclusive Inc,Industrials,Airlines,USA,229970000.0,,2.87,0.0709,13274.0
FMN,Federated Hermes Premier Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,83110000.0,9.66,10.63,0.0028000000000000004,28069.0
FMY,First Trust Mortgage Income Fund,Financial,Closed-End Fund - Debt,USA,50470000.0,6.27,11.98,0.0008,2145.0
FNGR,FingerMotion Inc,Communication Services,Telecom Services,Singapore,124950000.0,,2.17,-0.0356,196254.0
FNKO,Funko Inc,Consumer Cyclical,Leisure,USA,285660000.0,,5.2,-0.0076,1012551.0
FNLC,First Bancorp Inc (ME),Financial,Banks - Regional,USA,274910000.0,9.75,24.54,-0.0024,10443.0
FNWB,First Northwest Bancorp,Financial,Banks - Regional,USA,81710000.0,,8.65,-0.0063,23984.0
FNWD,Finward Bancorp,Financial,Banks - Regional,USA,125140000.0,37.64,28.93,0.0024,6660.0
FOA,Finance of America Companies Inc,Financial,Credit Services,USA,248830000.0,,22.5,-0.0049,44107.0
FONR,Fonar Corp,Healthcare,Diagnostics & Research,USA,91500000.0,11.87,14.5,-0.0007000000000000001,28499.0
FORA,Forian Inc,Healthcare,Health Information Services,USA,63660000.0,,2.04,-0.0097,2514.0
FORR,Forrester Research Inc,Industrials,Consulting Services,USA,197110000.0,,10.34,-0.047,54357.0
FOSL,Fossil Group Inc,Consumer Cyclical,Footwear & Accessories,USA,74010000.0,,1.38,0.0147,177420.0
FRAF,Franklin Financial Services Corp,Financial,Banks - Regional,USA,160460000.0,13.79,35.99,-0.0032,18102.0
FRD,"Friedman Industries, Inc",Basic Materials,Steel,USA,118500000.0,21.01,17.0,-0.0034999999999999996,14595.0
FRGE,Forge Global Holdings Inc,Financial,Capital Markets,USA,195770000.0,,15.88,0.0173,137951.0
FRST,Primis Financial Corp,Financial,Banks - Regional,USA,244500000.0,61.66,9.89,0.0060999999999999995,91913.0
FSEA,First Seacoast Bancorp Inc,Financial,Banks - Regional,USA,51990000.0,,11.02,0.0019,723.0
FSFG,First Savings Financial Group Inc,Financial,Banks - Regional,USA,177820000.0,9.14,25.7,-0.0039000000000000003,10247.0
FSHP,Flag Ship Acquisition Corp,Financial,Shell Companies,USA,92340000.0,27.57,10.42,-0.0044,2269.0
FSI,Flexible Solutions International Inc,Basic Materials,Specialty Chemicals,Canada,55530000.0,23.88,4.39,0.016200000000000003,23380.0
FSP,Franklin Street Properties Corp,Real Estate,REIT - Office,USA,186420000.0,,1.8,0.0286,229290.0
FSTR,L.B. Foster Co,Industrials,Railroads,USA,207180000.0,5.94,19.62,-0.003,17777.0
FT,Franklin Universal Trust,Financial,Closed-End Fund - Debt,USA,189490000.0,5.5,7.54,0.0067,42990.0
FTCI,FTC Solar Inc,Technology,Solar,USA,60060000.0,,4.59,0.0177,66125.0
FTEK,Fuel Tech Inc,Industrials,Pollution & Treatment Controls,USA,58170000.0,,1.89,-0.0308,270415.0
FTF,Franklin Limited Duration Income Trust,Financial,Closed-End Fund - Debt,USA,260209999.99999997,12.88,6.44,0.0031,128159.0
FTLF,FitLife Brands Inc,Consumer Defensive,Packaged Foods,USA,134110000.00000001,15.73,14.28,0.0288,15788.0
FTRK,Fast Track Group,Communication Services,Entertainment,Singapore,96230000.0,,4.34,0.030899999999999997,3775600.0
FUNC,First United Corp,Financial,Banks - Regional,USA,192280000.0,8.5,29.68,-0.0034000000000000002,13031.0
FUND,Sprott Focus Trust Inc,Financial,Closed-End Fund - Equity,USA,225780000.0,126.0,7.56,0.004,49092.0
FURY,Fury Gold Mines Ltd,Basic Materials,Other Industrial Metals & Mining,Canada,83400000.0,,0.52,-0.0174,203719.0
FUSB,First US Bancshares Inc,Financial,Banks - Regional,USA,71810000.0,9.74,12.52,-0.0063,786.0
FVCB,FVCBankcorp Inc,Financial,Banks - Regional,USA,205640000.0,11.16,11.43,-0.0026,16224.0
FVN,Future Vision II Acquisition Corp,Financial,Shell Companies,China,78340000.0,516.92,10.39,0.0,0.0
FVR,FrontView REIT Inc,Real Estate,REIT - Diversified,USA,221390000.0,,11.6,0.0026,214490.0
FXNC,"First National Corp. (Strasburg, VA)",Financial,Banks - Regional,USA,175690000.0,23.89,19.55,-0.0015,20538.0
GAIA,Gaia Inc,Communication Services,Entertainment,USA,125110000.0,,4.99,0.004,43012.0
GALT,Galectin Therapeutics Inc,Healthcare,Biotechnology,USA,84810000.0,,1.34,0.0152,100466.0
GANX,Gain Therapeutics Inc,Healthcare,Biotechnology,USA,53900000.0,,1.8,0.005600000000000001,204203.0
GASS,StealthGas Inc,Industrials,Marine Shipping,Greece,237780000.0,3.44,6.43,0.0206,78422.0
GAUZ,Gauzy Ltd,Technology,Electronic Components,Israel,172690000.0,,9.22,-0.0346,12963.0
GCO,Genesco Inc,Consumer Cyclical,Apparel Retail,USA,230790000.0,,21.41,-0.0179,349775.0
GCTS,GCT Semiconductor Holding Inc,Technology,Semiconductors,USA,68230000.0,,1.29,0.048799999999999996,2048005.0
GCV,Gabelli Convertible and Income Securities Fund Inc,Financial,Closed-End Fund - Equity,USA,76250000.0,12.83,3.85,0.0052,84802.0
GDL,GDL Fund,Financial,Closed-End Fund - Equity,USA,93550000.0,16.98,8.32,-0.006,7111.0
GDO,Western Asset Global Corporate Defined Opportunity Fund Inc,Financial,Closed-End Fund - Debt,USA,87070000.0,6.54,11.58,0.006999999999999999,67299.0
GECC,Great Elm Capital Corp,Financial,Asset Management,USA,126570000.0,24.42,10.99,-0.009899999999999999,25876.0
GEG,Great Elm Group Inc,Financial,Asset Management,USA,61470000.0,,2.2,0.0092,3301.0
GENC,"Gencor Industries, Inc",Industrials,Farm & Heavy Construction Machinery,USA,211070000.0,13.02,14.4,0.0042,16288.0
GENK,GEN Restaurant Group Inc,Consumer Cyclical,Restaurants,USA,133820000.0,,4.08,-0.014499999999999999,98028.0
GEOS,Geospace Technologies Corp,Energy,Oil & Gas Equipment & Services,USA,84910000.0,,6.63,-0.009000000000000001,40915.0
GEVO,Gevo Inc,Basic Materials,Specialty Chemicals,USA,294660000.0,,1.23,-0.008100000000000001,3147632.0
GF,New Germany Fund Inc,Financial,Closed-End Fund - Foreign,USA,191730000.0,9.63,11.85,0.0042,9145.0
GGR,Gogoro Inc,Consumer Cyclical,Auto Manufacturers,Taiwan,77800000.0,,0.26,-0.006,202722.0
GGT,Gabelli Multimedia Trust Inc,Financial,Closed-End Fund - Equity,USA,136070000.0,7.82,4.07,-0.0012,104733.0
GGZ,Gabelli Global Small and Mid Cap Value Trust,Financial,Closed-End Fund - Equity,USA,106000000.0,14.14,13.15,-0.0045000000000000005,10226.0
GHG,GreenTree Hospitality Group Ltd ADR,Consumer Cyclical,Lodging,China,136190000.0,13.02,2.04,-0.014499999999999999,32664.0
GHI,Greystone Housing Impact Investors LP,Financial,Mortgage Finance,USA,277030000.0,25.81,11.84,-0.0092,20760.0
GIFI,"Gulf Island Fabrication, Inc",Industrials,Metal Fabrication,USA,109670000.0,9.17,6.76,0.0045000000000000005,33927.0
GLDG,GoldMining Inc,Basic Materials,Gold,Canada,148980000.0,,0.76,-0.0052,643205.0
GLO,Clough Global Opportunities Fund,Financial,Closed-End Fund - Equity,USA,226660000.0,3.63,5.3,-0.0019,172756.0
GLQ,Clough Global Equity Fund,Financial,Closed-End Fund - Equity,USA,128539999.99999999,3.24,6.86,-0.0045000000000000005,8009.0
GLSI,Greenwich LifeSciences Inc,Healthcare,Biotechnology,USA,126600000.0,,9.47,-0.0166,8914.0
